Parameter Source Pipeline,Detection Pipeline(s),TIC,Full TOI ID,TOI Disposition,TIC Right Ascension,TIC Declination,TIC Right Ascension 2015.5,TIC Declination 2015.5,TMag Value,TMag Uncertainty,Orbital Epoch Value,Epoch Uncertainty,Orbital Period (days) Value,Orbital Period Uncertainty,Transit Duration (hours) Value,Transit Duration (hours) Uncertainty,Transit Depth Value,Transit Depth Uncertainty,Sectors,Public Comment,Surface Gravity Value,Surface Gravity Uncertainty,Planet Number,Star Radius Value,Star Radius Uncertainty,Planet Radius Value,Planet Radius Uncertainty,Planet Equilibrium Temperature (K) Value,Effective Temperature Value,Effective Temperature Uncertainty,Effective Stellar Flux Value,Signal-to-noise,Centroid Offset,Master,SG1a,SG1b,SG2,SG3,SG4,SG5,Alerted,Updated
qlp-s36-tois,FAINT,103245940,2967.01,PC,156.5961666,-44.1774017,156.596156793,-44.1773888508,13.074,0.006,2301.6997115,0.0015657,3.2517862,8e-06,4.373,0.19,18310.0,8.23287,"[9, 10, 36]",V-shaped; found in faint-star QLP search,4.53,NaN,1,0.92,NaN,13.6873,NaN,1966.0,5824.0,122.0,2483.34,48.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:35.928327+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,33159936,2928.01,PC,144.6849796,-43.0272649,144.684863732,-43.0272837665,12.964,0.006,2302.1650509,0.0041972,2.8457134,2.32e-05,3.189,0.273,7050.0,10.645,"[9, 35, 36]",found in faint-star QLP search,4.39,0.08,1,1.3,0.06,10.8106,0.65423,1827.0,6910.0,135.3,1849.83,11.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:28.185853+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,33651215,2927.01,PC,145.5560975,-43.0042064,145.556049112,-43.0042083456,13.375,0.006,2304.9912767,0.0010124,1.3868302,3.1e-06,2.413,0.115,14190.0,6.45769,"[9, 35, 36]",found in faint-star QLP search; slight depth aperture correlation,4.46,NaN,1,1.22,NaN,14.7174,NaN,2267.0,7019.0,122.0,4386.75,34.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:27.982501+00:00,2024-08-22 15:41:09.420339+00:00
spoc-s01-s65-b0A-PC,QLP,90127880,2914.01,PC,127.6238215,-48.8206361,127.623784476,-48.8206121098,13.21,0.009,2964.763408015512,0.0030519925,3.0515894357978857,0.0003148952,3.2635857967927566,0.25417286,5835.564367202531,314.8244,"[8, 9, 35, 61, 62]",found in faint-star QLP search,4.14,NaN,1,1.9429500102996826,0.0,15.532218809111203,0.99047637,2153.5314602369112,7902.0,122.0,5083.067585132873,14.595,False,3,4,3,3,4,4,4,2021-06-04 01:29:25.727512+00:00,2024-01-16 20:48:40.233000+00:00
qlp-s36-tois,FAINT,101588793,2913.01,PC,150.4806615,-31.738495,150.480801973,-31.738572921,13.356,0.006,2304.4564955,0.0010481,7.0317936,1.71e-05,2.962,0.091,19070.0,8.41597,"[9, 35, 36]",found in faint-star QLP search,4.48,NaN,1,0.78,NaN,10.9551,NaN,671.0,4269.0,122.0,33.675,37.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:25.522576+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,118406995,2912.01,PC,128.8270158,-56.6402989,128.826990547,-56.6402862354,11.384,0.006,3019.6599414486327,0.0023593067,8.7614828,2.15e-05,3.301,0.317,4200.0,2.90081,"[8, 9, 10, 35, 36, 37, 61, 62, 63]",found in faint-star QLP search,4.05,0.09,1,1.83,0.08,11.807,0.619521,1037.0,6614.0,132.5,192.233,42.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:25.372944+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s39-tois,FAINT,307366709,2899.01,PC,125.6869339,-67.7235561,125.686959941,-67.7235220466,13.008,0.006,2386.4030252,0.0010606,4.0874138,7.7e-06,2.061,0.319,7470.0,11.0945,"[2, 5, 8, 9, 10, 11, 12, 28, 29, 32, 35, 36, 37]",found in faint-star QLP search; possible synchronization,3.94,NaN,1,1.83,NaN,17.2785,NaN,1191.0,5881.0,122.0,334.64,41.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:22.693256+00:00,2024-08-22 15:41:09.420339+00:00
spoc-s01-s65-b0A-PC,FAINT,141141249,2911.01,PC,129.080645,-46.365742,129.080557,-46.365534,13.381,0.15,2963.8577745133616,0.0008321841,1.7701321482428727,4.9550737e-05,1.6631327825889985,0.065112434,49803.40824447185,1304.2474,"[8, 9, 35, 36, 61, 62]",found in faint-star QLP search; likely M-dwarf host; Rp from qlp-s36-tois as spoc is assuming Rstar is solar,NaN,NaN,1,0.77,0.07,10.9547,1.01385,921.7743329809701,4430.1,200.9,170.61587801792214,35.24515,False,3,4,3,3,4,4,4,2021-06-04 01:29:25.174346+00:00,2024-09-08 00:47:54.583000+00:00
spoc-s01-s69-b0A-PC,FAINT,308612785,2898.01,PC,121.4870721,-61.6672287,121.487048426,-61.6671989346,13.427,0.006,2990.915460423919,0.0017259428,3.6128161,1.36e-05,3.729293782550293,0.14032857,9701.737977193354,435.3247,"[1, 4, 5, 7, 8, 9, 10, 11, 28, 31, 34, 35, 36, 37, 62, 63, 64, 68]",found in faint-star QLP search,4.18,NaN,1,1.713819980621338,0.0,17.5748151050641,0.5870478,1785.7427737067978,7186.0,122.0,2403.237030077981,19.696386,False,3,4,3,3,4,4,4,2021-06-04 01:29:22.500272+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,136504576,2966.01,PC,150.7314618,-48.6284208,150.731359853,-48.6283913839,12.402,0.006,2304.9922955,0.0042054,1.5252473,1.03e-05,2.343,0.318,1730.0,3.7708,"[9, 10, 36]",found in faint-star QLP search,3.67,0.08,1,2.44,0.14,9.59771,0.753452,1849.0,5698.0,131.9,1941.1,14.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:35.713532+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,308987429,2897.01,PC,122.9603713,-61.7333841,122.960236544,-61.7332788745,13.341,0.006,2310.4295482,0.0026138,12.0040505,5.05e-05,3.95,0.186,6890.0,3.49348,"[1, 4, 5, 8, 9, 10, 11, 31, 34, 35, 36, 37]",found in faint-star QLP search,4.47,NaN,1,0.98,NaN,7.9538,NaN,826.0,5777.0,122.0,77.3733,24.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:22.371716+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,310537530,2896.01,PC,128.9161107,-62.1150164,128.916061956,-62.1149762542,12.805,0.006,3042.380749445379,0.0027212584,1.3475728,5.6e-06,1.589,0.418,2570.0,8.35241,"[8, 9, 10, 11, 35, 36, 37, 62, 63, 64]",found in faint-star QLP search,NaN,NaN,1,3.36,NaN,18.0939,NaN,1632.0,5434.0,122.0,1178.75,19.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:22.181874+00:00,2024-08-22 15:41:09.420339+00:00
spoc-s01-s65-b0A-PC,FAINT,141574742,2910.01,PC,129.6298545,-42.1419136,129.629817381,-42.1418805815,13.339,0.006,2965.45086203256,0.0023758048,3.3080661750615774,0.0002922552,4.094744665203628,0.19041714,11855.606674651826,436.65234,"[8, 9, 35, 61, 62]",found in faint-star QLP search,NaN,NaN,1,NaN,NaN,NaN,NaN,1223.2560150846716,4989.6,113.6,529.1641839771878,21.242928,False,3,4,3,3,4,4,4,2021-06-04 01:29:24.773782+00:00,2024-09-09 16:01:42.618000+00:00
qlp-s09-faintsearch,FAINT,191496430,2909.01,PC,135.6686272,-37.0168496,135.668567505,-37.016822075,11.329,0.006,2275.2066179,0.0029483,3.0688259,1.35e-05,3.95,0.28,3010.0,1.10582,"[8, 9, 35]",found in faint-star QLP search,NaN,NaN,1,1.64,0.09,9.43298,0.576381,2250.0,7776.7,228.1,4260.44,18.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:24.471049+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s09-faintsearch,FAINT,191671884,2908.01,PC,135.9439257,-39.217084,135.943849698,-39.2170804343,12.647,0.006,2275.1425701,0.0050085,5.4631023,4.47e-05,4.067,0.502,3070.0,4.40887,"[8, 9, 35]",found in faint-star QLP search,4.55,0.09,1,1.06,0.04,5.85793,0.346715,1515.0,6788.0,138.7,874.545,12.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:24.278174+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s09-faintsearch,FAINT,315117300,2895.01,PC,145.3295214,-28.3546597,145.329474976,-28.3546576384,13.306,0.007,2275.5356579,0.008328,8.7858955,0.0001161,5.908,0.574,3910.0,5.02354,"[8, 9, 35]",found in faint-star QLP search,4.17,NaN,1,1.63,NaN,10.3307,NaN,1409.0,6749.0,122.0,656.013,10.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:21.964050+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,146841337,2965.01,PC,160.9080829,-47.7904591,160.908055157,-47.7904654016,12.585,0.006,2324.0190165,0.001403,4.2672965,1.05e-05,3.108,0.322,9340.0,10.186,"[9, 10, 36, 37]",V-shaped; found in faint-star QLP search; very slight depth aperture correlation,4.06,0.09,1,1.79,0.09,18.7854,1.09746,1712.0,6548.0,127.2,1427.16,50.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:35.571006+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s09-faintsearch,FAINT,315120585,2894.01,PC,145.4289609,-24.7853199,145.428958124,-24.7853504814,13.082,0.006,2265.5596803,0.0018204,7.4190257,2.22e-05,2.472,0.122,11610.0,5.08054,"[8, 9, 35]",found in faint-star QLP search,4.47,NaN,1,1.02,NaN,11.48,NaN,852.0,6004.0,122.0,87.5704,25.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:21.838310+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,340144218,2893.01,PC,113.5777759,-56.5818776,113.577759613,-56.5817942117,13.296,0.006,2295.9608354,0.0034245,10.3629429,6.74e-05,3.168,0.478,5880.0,9.42528,"[3, 7, 8, 9, 10, 13, 30, 33, 34, 35, 36]",found in faint-star QLP search,4.45,NaN,1,0.96,NaN,7.36873,NaN,796.0,5467.0,122.0,66.9029,13.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:21.628778+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,340559155,2892.01,PC,116.2136953,-59.5511799,116.213623792,-59.5511533556,13.376,0.006,3045.0772219254263,0.0045201345,14.9502738,9.06e-05,4.464,0.272,8070.0,3323.72,"[3, 4, 5, 7, 8, 9, 10, 13, 27, 30, 31, 34, 35, 36, 37, 61, 64]",found in faint-star QLP search,4.58,NaN,1,0.79,NaN,15.1651,NaN,950.0,5068.0,122.0,135.41,26.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:21.502931+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s09-faintsearch,FAINT,192003741,2907.01,PC,136.755403,-36.5600799,136.755357026,-36.5600635706,12.345,0.006,2274.7613898,0.0062894,3.168632,3.22e-05,2.329,0.407,2830.0,6.73025,"[8, 9, 35]",found in faint-star QLP search,NaN,NaN,1,NaN,NaN,NaN,NaN,1340.0,6020.0,347.7,536.503,8.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:24.077250+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s35-ffi,FAINT,192076548,2668.01,PC,137.0287064,-39.3509173,137.028641673,-39.3509039756,10.178,0.006,2279.6783905,0.0016098,1.1159326,2.8e-06,1.013,0.196,840.0,1.58388,"[8, 9, 35]",found in faint-star QLP search,4.16,0.09,1,1.68,0.07,6.17322,0.358551,1780.0,6859.0,136.4,1667.72,17.0,False,3,4,3,3,4,4,4,2021-05-06 23:22:42.259142+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s09-faintsearch,FAINT,192259856,2906.01,PC,137.3908137,-37.7968816,137.390723346,-37.7968417994,12.732,0.006,2277.5532717,0.0015119,3.7062792,8.9e-06,3.008,0.123,13910.0,2.87436,"[8, 9, 35]",found in faint-star QLP search,4.49,0.09,1,1.09,0.05,13.4147,0.596572,1440.0,6524.0,121.0,714.906,32.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:23.934333+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,260120451,2905.01,PC,130.961867,-45.972075,130.961640931,-45.9720208902,12.41,0.02,2998.0154428722753,0.0055279224,11.8790678,6.38e-05,3.716,0.65,8580.0,10.1858,"[8, 9, 35, 36, 61, 62]",found in faint-star QLP search; possible depth aperture correlation; v-shaped; variable host; host is distant and likely evolved so Rp may be too large to be planetary; multiple stars in pixel,NaN,NaN,1,NaN,NaN,NaN,NaN,780.0,5163.2,1170.8,61.6781,22.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:23.712821+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,342167886,2891.01,PC,122.8905504,-57.3152344,122.890573209,-57.3152370561,11.75,0.007,3015.954934763888,0.0016277051,17.3076615,3.05e-05,4.843,0.122,8880.0,1.13094,"[8, 9, 10, 34, 35, 36, 37, 62, 63]",found in faint-star QLP search,4.07,0.11,1,1.81,0.16,17.4207,1.54523,873.0,6693.0,139.8,96.7375,71.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:21.301165+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,355655412,2890.01,PC,137.6996856,-50.9220538,137.699603828,-50.9220002529,12.622,0.013,2299.6795833,0.0008792,3.1958886,4.7e-06,1.548,0.244,10760.0,22.77,"[8, 9, 35, 36]",found in faint-star QLP search; v-shaped; possible odd-even,NaN,NaN,1,1.39,0.15,16.4567,1.94841,1314.0,6496.3,369.0,495.822,35.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:21.091372+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,267536225,2904.01,PC,114.1847984,-53.2045402,114.184838724,-53.2045843685,12.552,0.006,2292.3431005,0.0074835,7.5010022,9.29e-05,3.977,1.172,2550.0,12.0342,"[7, 8, 9, 34, 35, 36]",found in faint-star QLP search,4.21,0.08,1,1.31,0.06,7.05091,0.608834,1339.0,5673.0,125.5,534.505,11.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:23.490769+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,439512298,2964.01,PC,143.6264058,-56.5927335,143.626371709,-56.5927377886,12.484,0.007,2329.6703067,0.0010564,3.8331282,8.8e-06,2.906,0.152,10410.0,3.07268,"[9, 10, 36, 37]",found in faint-star QLP search,4.57,0.07,1,1.24,0.04,12.9506,0.479444,1810.0,8408.0,163.9,1782.41,46.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:35.381340+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,268125229,2903.01,PC,116.0653538,-51.874835,116.06536547,-51.8748450357,12.732,0.006,2964.220375066975,0.0027882797,3.5947639,2.01e-05,1.81,0.184,3070.0,4.91927,"[7, 8, 9, 34, 35, 36, 61]",found in faint-star QLP search; low SNR,4.5,0.08,1,0.93,0.05,5.10241,0.341297,1015.0,5594.0,127.9,176.712,12.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:23.373183+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,290302097,2902.01,EB,136.3360469,-62.9668793,136.335931561,-62.9667809414,12.786,0.006,3042.800347097132,0.004882616,2.9918201,1.3e-05,2.231,0.278,3410.0,4.05169,"[9, 10, 11, 35, 36, 37, 62, 63, 64]",found in faint-star QLP search; retired as TFOP FP/NEB,4.5,0.08,1,0.89,0.05,5.2899,0.357764,1175.0,5301.0,126.4,317.354,21.0,False,5,5,5,5,5,5,5,2021-06-04 01:29:23.172139+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,295093397,2901.01,PC,140.6095529,-52.0436453,140.609503046,-52.0436222527,11.936,0.007,2303.9945308,0.0010217,4.6086828,1e-05,4.283,0.121,13990.0,3.28565,"[9, 10, 35, 36]",found in faint-star QLP search,4.26,0.08,1,1.72,0.07,20.3715,0.858242,1907.0,8097.0,145.3,2197.47,50.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:23.042151+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,355796887,2889.01,PC,132.2256072,-61.9050274,132.22558424,-61.904996872,12.973,0.006,2325.2389073,0.0005378,3.6579148,4.1e-06,4.33,0.189,32300.0,4.85216,"[8, 9, 10, 35, 36, 37]",found in faint-star QLP search; no stellar radius,NaN,NaN,1,NaN,NaN,NaN,NaN,1512.0,5765.0,93.6,869.875,138.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:20.954635+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,356461227,3011.01,PC,134.4464032,-61.6143187,134.446403237,-61.6143187183,13.246,0.006,2329.3455635,0.0008349,1.8418712,3.1e-06,1.633,0.263,10500.0,11.8813,"[9, 10, 35, 36, 37, 62, 64]",V-shaped; found in faint-star QLP search; no stellar radius; ~1300 ppm secondary in SPOC s1-s65; Gaia DR3 RV error ~ 7.3 km/s; parallax and temperature and log g suggest host star is distant evolved F star,NaN,NaN,1,NaN,NaN,NaN,NaN,1478.0,5952.0,528.0,792.653,45.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:42.754985+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,357202877,3010.01,PC,136.943665,-61.0114466,136.943889224,-61.0115294975,11.966,0.006,2318.2008381,0.0005469,9.5537684,1.1e-05,3.414,0.303,18260.0,8.74917,"[9, 10, 35, 36, 37]",found in faint-star QLP search,4.25,0.07,1,1.27,0.06,18.0441,0.972963,933.0,5816.0,127.1,125.806,106.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:42.637463+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,357634632,3009.01,PC,137.9487451,-60.6247265,137.948701598,-60.6247041894,12.912,0.006,2332.074941,0.0013343,3.365343,8.7e-06,3.352,0.129,7700.0,1.80776,"[9, 10, 35, 36, 37]",found in faint-star QLP search,4.3,0.08,1,1.83,0.11,16.7174,1.07963,2373.0,9582.0,187.8,5266.4,31.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:42.511638+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,298206077,2900.01,PC,142.7311215,-51.1411001,142.731039652,-51.1410432471,13.461,0.006,2303.692092,0.0009906,1.317173,2.7e-06,2.581,0.069,14130.0,3.72495,"[9, 10, 35, 36]",found in faint-star QLP search,NaN,NaN,1,NaN,NaN,NaN,NaN,1585.0,4649.5,462.2,1048.64,36.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:22.828174+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,383666033,3008.01,EB,135.0350389,-56.0691898,135.035068154,-56.0692457236,11.212,0.006,2328.0976914,0.0051639,3.9678136,4.34e-05,4.238,0.607,760.0,1.60833,"[8, 9, 10, 35, 36]",found in faint-star QLP search; retired as TFOP FP/NEB,4.48,0.08,1,1.03,0.05,2.81756,0.194007,1664.0,6138.0,132.3,1275.1,11.0,False,5,5,5,5,5,5,5,2021-06-04 01:29:42.394164+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,441334829,2963.01,EB,145.1509384,-55.8155718,145.150907238,-55.8155481803,12.545,0.007,2991.6606460229677,0.0038027018,4.4433921,2.37e-05,3.414,0.457,6480.0,109.816,"[9, 10, 36, 37, 62]",V-shaped; found in faint-star QLP search; centroid offset centered near TIC 441343811 (Tmag~14.7); retired as TFOP FP/NEB,4.51,0.08,1,1.23,0.04,12.1784,1.48421,2217.0,7664.0,143.6,4015.1,24.0,False,5,5,5,5,5,5,5,2021-06-04 01:29:35.176884+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,384034837,3007.01,PC,135.6398388,-56.0128087,135.639860013,-56.012800874,13.162,0.006,2331.0907283,0.0043374,4.2768515,3.97e-05,4.586,0.536,5000.0,5.81623,"[8, 9, 10, 35, 36, 37]",found in faint-star QLP search,3.96,NaN,1,1.73,NaN,12.027,NaN,1508.0,5691.0,122.0,860.304,18.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:42.276579+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,386161311,3006.01,PC,139.2044249,-54.0470688,139.204348362,-54.0470805188,11.964,0.006,2989.197536477778,0.0031283675,8.61346,1.55e-05,2.349,0.289,12840.0,22.6895,"[9, 10, 35, 36, 62]","found in faint-star QLP search; large Rp for orbital period; ""The Gaia DR3 NSS SB1 list has a 51 km/s signal at same period as planet candidate.""; v-shaped",4.17,0.09,1,1.6,0.07,20.6812,1.24041,1009.0,6595.0,129.7,172.513,42.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:42.159148+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,94011343,3114.01,PC,176.3683356,-50.888458,176.36839014,-50.888443318,11.6,0.006,2331.6079598,0.000622,4.407111,6.9e-06,2.134,0.108,9140.0,2.79576,"[10, 37]",found in faint-star QLP search,4.27,0.08,1,1.18,0.06,11.7059,0.631301,942.0,5478.0,123.6,131.096,61.0,False,3,4,3,3,4,4,4,2021-06-04 01:36:36.665772+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s10-faintsearch,FAINT,94346376,3113.01,PC,177.1046746,-52.4834122,177.104651909,-52.4834063149,13.273,0.006,1591.779066,0.0056934,3.1339232,0.0018819,4.029,0.464,6230.0,12.739,[10],found in faint-star QLP search,NaN,NaN,1,NaN,NaN,NaN,NaN,1710.0,5980.5,600.1,1420.13,10.0,False,3,4,3,3,4,4,4,2021-06-04 01:36:36.548381+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s37-tois,FAINT,386297468,3005.01,PC,139.1904335,-59.5280387,139.190352611,-59.5280147453,12.349,0.006,2329.6769489,0.0032994,2.0958074,1.6e-05,2.992,0.761,2350.0,8.78714,"[9, 10, 35, 36, 37]",found in faint-star QLP search,4.2,0.09,1,1.6,0.07,7.63843,0.621552,2226.0,6793.0,133.3,4081.38,19.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:42.041152+00:00,2024-08-22 15:41:09.420339+00:00
qlp-s36-tois,FAINT,444394183,2962.01,PC,147.51033,-55.451653,147.510243,-55.451603,12.131,0.02,2326.4445363,0.0022731,4.0211797,1.83e-05,4.198,0.203,3500.0,2.25891,"[9, 10, 36]",found in faint-star QLP search,NaN,NaN,1,2.79,0.1,16.4291,0.764497,1253.0,4881.0,90.5,409.938,15.0,False,3,4,3,3,4,4,4,2021-06-04 01:29:35.013994+00:00,2024-08-22 15:41:09.420339+00:00
