tic_id,sector_run
229687631,74-74
229687631,58-58
229687631,57-57
229687980,26-26
229687980,24-24
229687980,23-23
229687980,22-22
229687980,21-21
229687980,20-20
229687980,19-19
229687980,18-18
229687980,17-17
229687980,16-16
229687980,15-15
229687980,41-41
229687980,47-47
229687980,48-48
229687980,49-49
229687980,50-50
229687980,54-54
229687980,53-53
229687980,52-52
229687980,60-60
229687980,73-73
229687980,75-75
229687980,76-76
229687980,77-77
229687980,59-59
229687980,58-58
229687980,57-57
229687980,56-56
229687980,55-55
229687980,51-51
229687980,40-40
229687980,14-14
229688432,26-26
229688432,25-25
229688432,24-24
229688432,23-23
229688432,22-22
229688432,21-21
229688432,20-20
229688432,19-19
229688432,18-18
229688432,17-17
229688432,16-16
229688432,15-15
229688432,14-14
229688432,40-40
229688432,41-41
229688432,47-47
229688432,48-48
229688432,49-49
229688432,50-50
229688432,51-51
229688432,55-55
229688432,54-54
229688432,53-53
229688432,52-52
229688432,56-56
229688432,58-58
229688432,59-59
229688432,60-60
229688432,73-73
229688432,75-75
229688432,77-77
229688432,57-57
229688432,74-74
229688432,76-76
229689154,26-26
229689154,24-24
229689154,40-40
229689154,41-41
229689154,48-48
229689154,49-49
229689154,50-50
229689154,51-51
229689154,55-55
229689154,54-54
229689154,53-53
229689154,52-52
229689154,47-47
229702978,25-25
229702978,24-24
229702978,23-23
229702978,22-22
229702978,20-20
229702978,18-18
229702978,15-15
229702978,14-14
229702978,41-41
229702978,54-54
229702978,53-53
229702978,52-52
229702978,75-75
229702978,76-76
229702978,57-57
229702978,55-55
229702978,51-51
229702978,49-49
229702978,48-48
229702978,40-40
229702978,16-16
229702978,19-19
229702978,21-21
229702978,26-26
229704512,26-26
229704512,25-25
229704512,23-23
229704512,22-22
229704512,21-21
229704512,20-20
229704512,19-19
229704512,14-14
229704512,40-40
229704512,49-49
229704512,53-53
229704512,52-52
229704512,57-57
229704512,58-58
229704512,75-75
229704512,76-76
229704512,73-73
229704512,60-60
229704512,59-59
229704512,56-56
229704512,55-55
229704512,51-51
229704512,50-50
229704512,48-48
229704512,41-41
229704512,15-15
229704512,16-16
229704512,18-18
229704512,74-74
229706827,25-25
229706827,23-23
229706827,22-22
229706827,21-21
229706827,19-19
229706827,17-17
229706827,15-15
229706827,40-40
229706827,41-41
229706827,51-51
229706827,54-54
229706827,58-58
229706827,59-59
229706827,77-77
229706827,60-60
229706827,57-57
229706827,56-56
229706827,52-52
229706827,53-53
229706827,50-50
229706827,49-49
229706827,47-47
229706827,14-14
229706827,16-16
229706827,20-20
229706827,24-24
229706827,26-26
229706827,76-76
229706827,75-75
229706827,74-74
229706827,73-73
229706853,26-26
229706853,25-25
229706853,24-24
229706853,23-23
229706853,22-22
229706853,19-19
229706853,17-17
229706853,40-40
229706853,47-47
229706853,51-51
229706853,55-55
229706853,53-53
229706853,52-52
229706853,57-57
229706853,60-60
229706853,74-74
229706853,75-75
229706853,76-76
229706853,77-77
229706853,73-73
229706853,59-59
229706853,58-58
229706853,56-56
229706853,54-54
229706853,50-50
229706853,49-49
229706853,41-41
229706853,14-14
229706853,15-15
229706853,16-16
229706853,20-20
229706853,21-21
229707810,26-26
229707810,25-25
229707810,24-24
229707810,23-23
229707810,22-22
229707810,21-21
229707810,20-20
229707810,18-18
229707810,16-16
229707810,14-14
229707810,41-41
229707810,48-48
229707810,53-53
229707810,52-52
229707810,57-57
229707810,59-59
229707810,60-60
229707810,73-73
229707810,74-74
229707810,76-76
229707810,58-58
229707810,56-56
229707810,55-55
229707810,51-51
229707810,49-49
229707810,40-40
229707810,15-15
229707810,19-19
229707810,75-75
229712257,26-26
229712257,25-25
229712257,24-24
229712257,23-23
229712257,22-22
229712257,20-20
229712257,18-18
229712257,16-16
229712257,15-15
229712257,40-40
229712257,47-47
229712257,49-49
229712257,54-54
229712257,53-53
229712257,52-52
229712257,73-73
229712257,74-74
229712257,76-76
229712257,59-59
229712257,58-58
229712257,57-57
229712257,56-56
229712257,55-55
229712257,50-50
229712257,48-48
229712257,41-41
229712257,14-14
229712257,17-17
229712257,19-19
229712257,77-77
229712257,75-75
229712257,60-60
229715760,26-26
229715760,25-25
229715760,24-24
229715760,40-40
229715760,41-41
229715760,47-47
229715760,49-49
229715760,50-50
229715760,53-53
229715760,52-52
229715760,57-57
229715760,59-59
229715760,60-60
229715760,73-73
229715760,74-74
229715760,75-75
229715760,77-77
229715760,58-58
229715760,56-56
229715760,54-54
229715760,55-55
229715760,51-51
229715760,76-76
229736680,26-26
229736680,25-25
229736680,23-23
229736680,22-22
229736680,17-17
229736680,15-15
229736680,40-40
229736680,47-47
229736680,51-51
229736680,54-54
229736680,53-53
229736680,52-52
229736680,50-50
229736680,49-49
229736680,48-48
229736680,41-41
229736680,14-14
229736680,16-16
229736680,18-18
229736680,19-19
229736680,20-20
229736680,21-21
229736680,24-24
229736680,55-55
229738650,26-26
229738650,25-25
229738650,24-24
229738650,22-22
229738650,21-21
229738650,20-20
229738650,19-19
229738650,18-18
229738650,17-17
229738650,16-16
229738650,15-15
229738650,48-48
229738650,51-51
229738650,54-54
229738650,52-52
229738650,73-73
229738650,76-76
229738650,77-77
229738650,59-59
229738650,58-58
229738650,56-56
229738650,53-53
229738650,55-55
229738650,50-50
229738650,49-49
229738650,47-47
229738650,41-41
229738650,40-40
229738650,14-14
229738650,75-75
229738650,74-74
229738650,60-60
229740848,26-26
229740848,25-25
229740848,24-24
229740848,23-23
229740848,22-22
229740848,20-20
229740848,17-17
229740848,15-15
229740848,14-14
229740848,40-40
229740848,41-41
229740848,48-48
229740848,49-49
229740848,55-55
229740848,54-54
229740848,53-53
229740848,52-52
229740848,57-57
229740848,58-58
229740848,75-75
229740848,77-77
229740848,74-74
229740848,73-73
229740848,60-60
229740848,59-59
229740848,56-56
229740848,50-50
229740848,47-47
229740848,16-16
229740848,19-19
229740848,76-76
229741985,26-26
229741985,25-25
229741985,24-24
229741985,23-23
229741985,22-22
229741985,19-19
229741985,18-18
229741985,14-14
229741985,40-40
229741985,41-41
229741985,47-47
229741985,49-49
229741985,53-53
229741985,52-52
229741985,57-57
229741985,58-58
229741985,59-59
229741985,60-60
229741985,73-73
229741985,75-75
229741985,77-77
229741985,56-56
229741985,54-54
229741985,51-51
229741985,50-50
229741985,48-48
229741985,15-15
229741985,16-16
229741985,17-17
229741985,20-20
229741985,21-21
229741985,76-76
229741985,74-74
229742425,26-26
229742425,25-25
229742425,24-24
229742425,23-23
229742425,22-22
229742425,21-21
229742425,20-20
229742425,19-19
229742425,17-17
229742425,15-15
229742425,41-41
229742425,47-47
229742425,49-49
229742425,50-50
229742425,55-55
229742425,54-54
229742425,53-53
229742425,52-52
229742425,56-56
229742425,59-59
229742425,60-60
229742425,75-75
229742425,77-77
229742425,74-74
229742425,73-73
229742425,58-58
229742425,57-57
229742425,51-51
229742425,40-40
229742425,14-14
229742425,16-16
229742425,76-76
229742722,26-26
229742722,25-25
229742722,23-23
229742722,22-22
229742722,20-20
229742722,19-19
229742722,18-18
229742722,17-17
229742722,16-16
229742722,15-15
229742722,14-14
229742722,40-40
229742722,41-41
229742722,47-47
229742722,48-48
229742722,49-49
229742722,50-50
229742722,55-55
229742722,54-54
229742722,53-53
229742722,52-52
229742722,56-56
229742722,57-57
229742722,59-59
229742722,60-60
229742722,73-73
229742722,74-74
229742722,75-75
229742722,76-76
229742722,77-77
229742951,26-26
229742951,25-25
229742951,23-23
229742951,22-22
229742951,21-21
229742951,20-20
229742951,19-19
229742951,18-18
229742951,17-17
229742951,16-16
229742951,15-15
229742951,14-14
229742951,40-40
229742951,41-41
229742951,47-47
229742951,48-48
229742951,49-49
229742951,50-50
229742951,51-51
229742951,55-55
229742951,54-54
229742951,53-53
229742951,52-52
229742951,56-56
229742951,60-60
229742951,73-73
229742951,74-74
229742951,75-75
229742951,76-76
229742951,77-77
229742951,59-59
229742951,57-57
229744080,73-73
229744080,74-74
229744080,75-75
229744080,77-77
229744080,76-76
229745774,73-73
229745774,74-74
229745774,75-75
229745774,76-76
229745774,77-77
229745781,73-73
229745781,75-75
229745781,76-76
229745781,77-77
229745781,74-74
229748507,26-26
229748507,25-25
229748507,24-24
229748507,23-23
229748507,22-22
229748507,21-21
229748507,20-20
229748507,19-19
229748507,17-17
229748507,16-16
229748507,15-15
229748507,14-14
229748507,40-40
229748507,41-41
229748507,47-47
229748507,48-48
229748507,49-49
229748507,50-50
229748507,55-55
229748507,54-54
229748507,53-53
229748507,52-52
229748507,57-57
229748507,76-76
229748507,77-77
229748507,51-51
229748507,18-18
229750058,26-26
229750058,25-25
229750058,24-24
229750058,23-23
229750058,22-22
229750058,21-21
229750058,19-19
229750058,18-18
229750058,17-17
229750058,15-15
229750058,47-47
229750058,49-49
229750058,50-50
229750058,55-55
229750058,53-53
229750058,52-52
229750058,56-56
229750058,57-57
229750058,60-60
229750058,75-75
229750058,76-76
229750058,77-77
229750058,73-73
229750058,59-59
229750058,54-54
229750058,51-51
229750058,48-48
229750058,41-41
229750058,40-40
229750058,14-14
229750058,20-20
229750058,74-74
229750058,58-58
229751802,26-26
229751802,25-25
229751802,24-24
229751802,23-23
229751802,22-22
229751802,20-20
229751802,19-19
229751802,14-14
229751802,40-40
229751802,41-41
229751802,47-47
229751802,48-48
229751802,49-49
229751802,54-54
229751802,53-53
229751802,52-52
229751802,56-56
229751802,60-60
229751802,73-73
229751802,75-75
229751802,76-76
229751802,77-77
229751802,59-59
229751802,58-58
229751802,57-57
229751802,55-55
229751802,50-50
229751802,15-15
229751802,16-16
229751802,17-17
229751802,18-18
229751802,74-74
229759788,26-26
229759788,25-25
229759788,23-23
229759788,22-22
229759788,19-19
229759788,18-18
229759788,15-15
229759788,40-40
229759788,41-41
229759788,47-47
229759788,48-48
229759788,49-49
229759788,50-50
229759788,53-53
229759788,52-52
229759788,56-56
229759788,59-59
229759788,60-60
229759788,75-75
229759788,76-76
229759788,77-77
229759788,57-57
229759788,54-54
229759788,55-55
229759788,51-51
229759788,14-14
229759788,16-16
229759788,17-17
229759788,20-20
229759788,21-21
229759788,74-74
229759788,73-73
229760134,26-26
229760134,25-25
229760134,24-24
229760134,23-23
229760134,22-22
229760134,15-15
229760134,14-14
229760134,40-40
229760134,49-49
229760134,51-51
229760134,53-53
229760134,52-52
229760134,77-77
229760134,55-55
229760134,50-50
229760134,48-48
229760134,47-47
229760134,41-41
229760134,16-16
229760134,18-18
229760134,19-19
229760134,20-20
229760134,21-21
229764903,26-26
229764903,22-22
229764903,20-20
229764903,18-18
229764903,17-17
229764903,16-16
229764903,14-14
229764903,41-41
229764903,47-47
229764903,49-49
229764903,55-55
229764903,54-54
229764903,53-53
229764903,56-56
229764903,76-76
229764903,77-77
229764903,75-75
229764903,74-74
229764903,73-73
229764903,60-60
229764903,59-59
229764903,57-57
229764903,52-52
229764903,50-50
229764903,48-48
229764903,40-40
229764903,15-15
229764903,19-19
229764903,23-23
229764903,25-25
229765298,40-40
229765298,47-47
229765298,48-48
229765298,49-49
229765298,50-50
229765298,51-51
229765298,55-55
229765298,53-53
229765298,52-52
229765298,41-41
229766295,26-26
229766295,22-22
229766295,20-20
229766295,19-19
229766295,16-16
229766295,40-40
229766295,41-41
229766295,47-47
229766295,49-49
229766295,50-50
229766295,54-54
229766295,52-52
229766295,75-75
229766295,76-76
229766295,77-77
229766295,73-73
229766295,60-60
229766295,59-59
229766295,58-58
229766295,56-56
229766295,53-53
229766295,55-55
229766295,51-51
229766295,48-48
229766295,14-14
229766295,15-15
229766295,17-17
229766295,18-18
229766295,21-21
229766295,23-23
229766295,24-24
229766295,25-25
229766295,74-74
229766985,26-26
229766985,25-25
229766985,24-24
229766985,22-22
229766985,20-20
229766985,19-19
229766985,18-18
229766985,15-15
229766985,40-40
229766985,41-41
229766985,47-47
229766985,49-49
229766985,50-50
229766985,51-51
229766985,52-52
229766985,59-59
229766985,60-60
229766985,73-73
229766985,75-75
229766985,76-76
229766985,77-77
229766985,74-74
229766985,58-58
229766985,57-57
229766985,56-56
229766985,53-53
229766985,54-54
229766985,55-55
229766985,48-48
229766985,14-14
229766985,17-17
229766985,21-21
229766985,23-23
229770036,26-26
229770036,25-25
229770036,24-24
229770036,23-23
229770036,22-22
229770036,21-21
229770036,20-20
229770036,19-19
229770036,17-17
229770036,16-16
229770036,15-15
229770036,14-14
229770036,40-40
229770036,41-41
229770036,47-47
229770036,49-49
229770036,50-50
229770036,51-51
229770036,55-55
229770036,54-54
229770036,53-53
229770036,52-52
229770036,56-56
229770036,57-57
229770036,58-58
229770036,59-59
229770036,60-60
229770036,73-73
229770036,74-74
229770036,75-75
229770036,76-76
229770452,22-22
229770452,19-19
229770452,15-15
229770452,14-14
229770452,47-47
229770452,50-50
229770452,54-54
229770452,53-53
229770452,75-75
229770452,76-76
229770452,77-77
229770452,74-74
229770452,73-73
229770452,60-60
229770452,59-59
229770452,57-57
229770452,56-56
229770452,52-52
229770452,55-55
229770452,49-49
229770452,48-48
229770452,41-41
229770452,40-40
229770452,16-16
229770452,17-17
229770452,18-18
229770452,20-20
229770452,23-23
229770452,25-25
229770452,26-26
229770872,76-76
229770872,77-77
229770872,75-75
229770872,74-74
229770872,73-73
229770890,40-40
229770890,47-47
229770890,48-48
229770890,52-52
229770890,60-60
229770890,75-75
229770890,76-76
229770890,77-77
229770890,74-74
229770890,73-73
229770890,59-59
229770890,58-58
229770890,57-57
229770890,56-56
229770890,53-53
229770890,55-55
229770890,51-51
229770890,50-50
229770890,49-49
229770890,41-41
229771231,59-59
229771231,60-60
229771231,73-73
229771231,74-74
229771231,75-75
229771231,76-76
229771231,58-58
229771231,57-57
229771231,56-56
229771234,23-23
229771234,22-22
229771234,20-20
229771234,40-40
229771234,51-51
229771234,54-54
229771234,53-53
229771234,52-52
229771234,58-58
229771234,59-59
229771234,60-60
229771234,73-73
229771234,74-74
229771234,75-75
229771234,57-57
229771234,56-56
229771234,55-55
229771234,50-50
229771234,49-49
229771234,48-48
229771234,41-41
229771234,14-14
229771234,15-15
229771234,16-16
229771234,18-18
229771234,19-19
229771234,21-21
229771234,24-24
229771234,25-25
229771234,26-26
229771234,76-76
229775860,26-26
229775860,25-25
229775860,24-24
229775860,22-22
229775860,16-16
229775860,15-15
229775860,40-40
229775860,54-54
229775860,56-56
229775860,59-59
229775860,60-60
229775860,73-73
229775860,75-75
229775860,74-74
229775860,57-57
229775860,52-52
229775860,53-53
229775860,55-55
229775860,50-50
229775860,49-49
229775860,48-48
229775860,47-47
229775860,41-41
229775860,14-14
229775860,17-17
229775860,18-18
229775860,19-19
229775860,20-20
229775860,23-23
229775860,76-76
229776076,22-22
229776076,18-18
229776076,17-17
229776076,15-15
229776076,41-41
229776076,47-47
229776076,48-48
229776076,51-51
229776076,52-52
229776076,59-59
229776076,60-60
229776076,73-73
229776076,75-75
229776076,76-76
229776076,74-74
229776076,57-57
229776076,56-56
229776076,53-53
229776076,54-54
229776076,55-55
229776076,50-50
229776076,49-49
229776076,40-40
229776076,14-14
229776076,16-16
229776076,19-19
229776076,20-20
229776076,21-21
229776076,23-23
229776076,25-25
229776076,26-26
229778990,26-26
229778990,25-25
229778990,24-24
229778990,40-40
229778990,48-48
229778990,49-49
229778990,51-51
229778990,53-53
229778990,52-52
229778990,54-54
229778990,55-55
229778990,41-41
229779790,22-22
229779790,21-21
229779790,20-20
229779790,15-15
229779790,14-14
229779790,41-41
229779790,47-47
229779790,48-48
229779790,50-50
229779790,51-51
229779790,55-55
229779790,54-54
229779790,53-53
229779790,52-52
229779790,59-59
229779790,60-60
229779790,73-73
229779790,74-74
229779790,75-75
229779790,76-76
229779790,57-57
229779790,49-49
229779790,40-40
229779790,56-56
229780215,26-26
229780215,25-25
229780215,24-24
229780215,22-22
229780215,19-19
229780215,17-17
229780215,15-15
229780215,40-40
229780215,41-41
229780215,47-47
229780215,49-49
229780215,50-50
229780215,55-55
229780215,53-53
229780215,56-56
229780215,75-75
229780215,73-73
229780215,60-60
229780215,58-58
229780215,57-57
229780215,52-52
229780215,54-54
229780215,48-48
229780215,14-14
229780215,16-16
229780215,18-18
229780215,20-20
229780215,21-21
229780215,23-23
229780215,76-76
229780215,74-74
229780215,59-59
229781039,26-26
229781039,25-25
229781039,24-24
229781039,23-23
229781039,22-22
229781039,21-21
229781039,20-20
229781039,19-19
229781039,18-18
229781039,17-17
229781039,16-16
229781039,15-15
229781039,14-14
229781039,40-40
229781039,48-48
229781039,49-49
229781039,50-50
229781039,55-55
229781039,54-54
229781039,53-53
229781039,52-52
229781039,57-57
229781039,58-58
229781039,60-60
229781039,73-73
229781039,75-75
229781039,76-76
229781039,74-74
229781039,59-59
229781039,56-56
229781039,47-47
229781039,41-41
229781583,26-26
229781583,25-25
229781583,23-23
229781583,22-22
229781583,21-21
229781583,20-20
229781583,19-19
229781583,18-18
229781583,17-17
229781583,16-16
229781583,15-15
229781583,14-14
229781583,40-40
229781583,41-41
